"customer_id","country","age","device","premium_user","orders_count","total_revenue","avg_order_value","sessions_count","avg_session_duration","avg_pages_viewed","is_churned"
"4336","UA","40","desktop","0","11","948","86","23","19.87","6.22","0"
"4912","PL","47","mobile","0","9","949","105","31","16.72","5.74","0"
"1592","HU","64","mobile","0","10","949","95","24","9.0","7.17","1"
"3991","PL","57","mobile","0","13","949","73","37","12.13","5.78","0"
"2885","SK","44","mobile","0","13","949","73","24","13.13","5.46","0"
"3382","HU","37","desktop","1","8","949","119","22","17.32","6.18","0"
"3121","SK","61","mobile","0","9","950","106","25","12.89","5.4","0"
"4729","CZ","67","mobile","0","12","950","79","20","14.38","5.55","1"
"3757","UA","51","desktop","0","11","950","86","24","12.68","5.71","1"
"444","CZ","54","mobile","0","9","951","106","25","12.6","5.92","0"
"4211","SK","41","tablet","0","13","951","73","20","11.86","6.4","0"
"3440","SK","33","mobile","0","10","951","95","22","15.08","6.18","0"
"1855","SK","30","desktop","1","13","952","73","24","13.1","6.42","0"
"1882","PL","33","mobile","0","11","952","87","19","12.53","5.53","0"
"99","HU","49","mobile","1","12","953","79","33","11.53","5.79","0"
"1773","SK","43","desktop","0","11","953","87","29","19.64","5.34","0"
"1853","UA","61","mobile","1","11","954","87","22","13.91","5.14","0"
"3399","UA","43","desktop","0","12","955","80","29","11.84","5.83","0"
"1094","UA","65","desktop","0","12","955","80","19","14.22","5.58","0"
"2232","HU","53","mobile","0","10","955","96","16","11.94","6.0","0"
"1045","UA","69","mobile","0","9","955","106","34","13.01","5.71","0"
"3743","PL","43","desktop","0","13","955","73","22","12.82","5.59","1"
"1417","SK","38","mobile","0","9","956","106","27","14.63","6.19","0"
"4924","UA","66","mobile","0","12","956","80","23","19.77","6.26","0"
"2429","SK","64","mobile","0","12","957","80","22","11.95","6.32","0"
"2151","CZ","65","desktop","1","13","958","74","26","14.95","6.23","0"
"4916","CZ","56","mobile","0","10","959","96","28","15.84","6.21","0"
"2367","UA","70","mobile","0","11","960","87","20","12.75","6.15","0"
"3148","CZ","40","mobile","0","11","960","87","18","14.29","5.94","0"
"1778","UA","64","mobile","0","14","960","69","26","12.52","5.85","0"
"557","UA","19","tablet","0","8","961","120","20","11.58","5.75","1"
"3902","HU","31","mobile","1","13","961","74","19","9.29","5.21","0"
"3488","UA","25","desktop","0","12","961","80","31","14.83","6.1","0"
"3152","PL","24","desktop","0","12","962","80","22","10.44","6.23","0"
"2922","HU","67","desktop","0","13","962","74","29","12.94","6.21","0"
"3660","UA","43","tablet","1","12","962","80","19","16.14","5.58","1"
"2930","SK","67","tablet","0","11","963","88","23","11.93","6.43","0"
"2819","CZ","36","desktop","0","10","964","96","16","14.05","5.63","0"
"1630","CZ","70","mobile","1","12","965","80","21","11.99","4.95","1"
"2118","PL","52","mobile","1","13","965","74","19","12.35","6.37","0"
"2712","PL","47","mobile","1","12","965","80","21","17.51","6.29","0"
"2601","UA","30","tablet","0","13","965","74","23","11.34","5.78","1"
"1726","CZ","39","mobile","0","17","966","57","20","10.0","5.85","0"
"3947","CZ","60","desktop","1","13","966","74","24","10.53","6.46","0"
"4373","CZ","65","mobile","0","13","966","74","33","11.31","5.73","1"
"3724","UA","62","mobile","0","11","967","88","18","13.25","6.0","0"
"3129","HU","23","mobile","0","13","968","74","27","10.89","6.19","1"
"2456","UA","24","desktop","0","11","968","88","25","15.17","5.28","0"
"4198","PL","23","desktop","1","14","968","69","25","13.47","6.76","0"
"1397","UA","70","desktop","0","10","969","97","30","11.35","5.27","0"
"4951","UA","65","mobile","1","11","969","88","26","12.44","6.27","0"
"1064","UA","45","tablet","0","11","969","88","19","10.25","7.47","0"
"4295","CZ","24","tablet","0","11","969","88","27","11.24","5.37","0"
"3142","CZ","45","mobile","1","12","970","81","19","13.81","5.37","0"
"1721","PL","52","mobile","0","10","970","97","22","10.58","6.45","1"
"457","SK","45","tablet","0","11","970","88","23","12.56","6.04","0"
"4453","UA","69","tablet","0","12","970","81","25","10.51","5.56","0"
"1988","UA","45","desktop","0","8","970","121","24","11.96","5.33","1"
"1124","SK","37","mobile","0","11","970","88","19","10.59","7.05","0"
"4145","CZ","67","mobile","0","8","971","121","36","13.78","5.83","0"
"4217","SK","65","mobile","1","11","971","88","23","12.79","6.0","0"
"1487","UA","56","desktop","0","9","971","108","25","15.31","6.0","0"
"1619","PL","68","mobile","0","10","971","97","25","19.83","6.72","0"
"635","UA","20","desktop","1","8","972","122","23","14.25","5.91","0"
"1804","PL","46","desktop","0","8","972","122","28","12.98","5.86","0"
"1303","UA","39","mobile","0","11","972","88","17","10.86","5.65","1"
"3853","UA","65","mobile","0","12","972","81","17","13.76","5.12","0"
"581","UA","31","mobile","0","11","973","88","24","12.25","6.54","0"
"1122","UA","26","desktop","0","10","974","97","29","12.33","5.55","0"
"642","CZ","33","mobile","0","9","976","108","24","19.65","5.67","0"
"2629","UA","62","desktop","1","10","976","98","18","9.65","6.61","0"
"4618","UA","24","mobile","0","11","977","89","18","14.75","5.83","0"
"354","UA","36","mobile","1","11","977","89","28","10.55","5.71","0"
"4619","PL","66","mobile","0","10","977","98","21","16.18","5.62","0"
"878","UA","66","tablet","1","11","978","89","15","13.82","6.13","1"
"3959","UA","61","desktop","0","8","978","122","25","15.14","6.64","0"
"4861","CZ","36","tablet","0","13","978","75","30","10.58","5.97","0"
"1522","PL","65","desktop","1","10","980","98","33","10.45","6.21","1"
"2196","SK","43","mobile","0","11","980","89","23","15.93","6.17","0"
"2255","UA","55","mobile","0","10","980","98","27","14.36","6.0","0"
"4891","UA","25","desktop","0","11","981","89","36","13.19","6.56","0"
"2405","UA","62","desktop","1","13","981","75","20","12.86","6.4","0"
"612","PL","65","mobile","1","11","981","89","25","11.06","5.44","0"
"2992","PL","22","desktop","0","12","982","82","21","13.29","6.81","0"
"4977","UA","36","mobile","0","8","982","123","23","12.44","5.0","0"
"3039","CZ","66","desktop","1","8","983","123","21","12.75","6.76","0"
"489","SK","20","desktop","1","13","983","76","31","12.36","5.71","0"
"1069","CZ","53","desktop","0","10","984","98","29","12.55","6.1","0"
"362","HU","49","desktop","0","12","984","82","25","12.36","6.24","0"
"1104","HU","26","mobile","0","13","985","76","23","10.28","5.91","0"
"3704","SK","24","mobile","0","11","986","90","22","13.65","5.95","0"
"2455","CZ","32","desktop","1","10","986","99","21","12.21","5.52","0"
"1191","SK","42","mobile","1","14","988","71","17","10.1","5.76","1"
"2460","HU","39","mobile","0","7","989","141","24","14.3","5.46","0"
"1679","UA","28","mobile","0","10","989","99","23","12.66","6.13","0"
"234","PL","67","desktop","0","13","990","76","25","16.51","5.6","0"
"717","SK","65","mobile","0","12","990","83","25","14.1","6.08","0"
"3118","HU","39","desktop","0","8","990","124","33","10.34","7.12","0"
"1731","UA","29","mobile","1","13","990","76","34","15.97","6.12","0"
"923","UA","49","desktop","0","12","990","83","19","12.93","6.47","0"
"4344","PL","47","desktop","1","10","991","99","26","19.95","6.12","0"
"1048","CZ","37","desktop","1","9","991","110","23","13.96","5.83","0"
"212","UA","36","mobile","0","14","991","71","24","12.0","6.21","0"
"259","UA","27","desktop","0","13","991","76","29","9.82","6.28","0"
"2180","SK","55","mobile","0","10","991","99","19","10.39","4.84","0"
"3352","HU","50","desktop","0","13","992","76","29","11.66","5.14","0"
"2040","UA","24","desktop","0","11","993","90","28","14.76","6.07","0"
"4260","PL","29","desktop","0","14","993","71","23","11.92","5.91","0"
"1209","CZ","50","desktop","1","13","994","76","26","17.91","6.35","0"
"239","PL","22","desktop","0","11","994","90","24","9.47","5.17","1"
"1297","UA","46","desktop","1","13","994","76","33","11.57","5.85","0"
"602","UA","67","mobile","1","12","994","83","16","8.38","6.0","1"
"2417","UA","24","mobile","0","11","994","90","22","13.06","6.05","1"
"4484","PL","65","mobile","0","12","995","83","20","13.07","5.95","0"
"941","UA","24","mobile","1","11","995","90","18","11.98","6.06","0"
"2306","UA","48","mobile","1","14","995","71","27","13.81","6.37","0"
"4388","PL","44","mobile","0","11","995","90","21","15.02","5.1","0"
"4463","SK","43","mobile","1","11","996","91","16","14.73","6.13","0"
"4526","PL","59","mobile","0","9","996","111","29","9.9","6.03","0"
"1500","UA","64","mobile","0","10","997","100","32","13.91","6.47","0"
"3471","UA","20","desktop","0","12","997","83","25","11.05","6.52","0"
"3619","CZ","52","tablet","0","11","999","91","17","16.26","5.0","0"
"1556","HU","31","desktop","1","13","999","77","26","17.55","6.04","0"
"3939","UA","66","mobile","0","9","999","111","20","10.8","6.4","0"
"4054","UA","59","mobile","1","14","999","71","23","12.26","5.13","0"
"1249","HU","65","desktop","0","14","999","71","31","15.06","5.87","0"
"4437","SK","63","desktop","0","11","1000","91","20","10.67","6.85","0"
"1387","UA","41","tablet","0","8","1000","125","30","13.85","6.3","0"
"4397","PL","53","mobile","0","13","1000","77","25","8.9","6.24","0"
"1088","UA","27","mobile","0","9","1000","111","20","9.23","6.35","1"
"3335","PL","43","desktop","0","10","1000","100","33","11.65","6.09","0"
"4748","PL","68","mobile","0","10","1000","100","23","18.46","5.74","0"
"3966","UA","38","desktop","0","13","1001","77","15","16.04","5.93","0"
"2577","HU","45","mobile","0","9","1001","111","18","11.32","5.33","0"
"361","CZ","59","mobile","1","12","1001","83","20","11.62","5.75","0"
"1993","UA","27","desktop","0","12","1001","83","31","16.3","6.29","0"
"2615","SK","68","mobile","0","10","1001","100","25","11.3","6.52","0"
"1779","UA","29","mobile","1","13","1001","77","14","16.09","5.5","1"
"2014","HU","62","desktop","0","9","1002","111","20","15.56","5.85","0"
"3160","UA","31","desktop","1","12","1002","84","23","12.69","5.65","0"
"4055","PL","36","mobile","1","14","1003","72","19","13.58","5.74","0"
"149","CZ","65","mobile","0","9","1003","111","21","9.09","6.29","0"
"1657","CZ","65","desktop","1","13","1003","77","31","18.07","6.32","0"
"268","CZ","22","mobile","0","9","1004","112","20","15.04","6.55","0"
"335","SK","39","mobile","0","11","1004","91","31","9.84","6.03","0"
"388","CZ","58","desktop","1","11","1005","91","28","13.17","5.93","0"
"1774","UA","33","desktop","0","14","1005","72","22","11.91","5.64","0"
"2487","CZ","22","mobile","0","11","1005","91","22","12.06","4.77","0"
"1527","UA","63","desktop","0","13","1006","77","27","17.1","6.07","0"
"231","CZ","31","mobile","0","13","1006","77","22","11.64","5.91","0"
"795","UA","30","desktop","0","10","1006","101","27","13.23","5.48","0"
"2346","UA","54","mobile","0","13","1007","77","27","11.47","6.44","0"
"2428","HU","29","mobile","0","9","1008","112","37","12.06","6.14","0"
"2471","SK","66","desktop","0","9","1008","112","22","13.27","6.09","0"
"4782","SK","46","desktop","1","13","1008","78","26","16.73","6.62","0"
"3754","PL","22","mobile","0","12","1008","84","24","11.6","6.0","0"
"247","UA","37","mobile","0","14","1009","72","21","16.15","5.9","0"
"3828","HU","41","mobile","0","15","1009","67","20","11.41","6.05","1"
"3770","PL","24","desktop","0","14","1010","72","21","11.56","5.76","1"
"3125","HU","18","mobile","1","10","1010","101","33","12.17","6.52","0"
"4915","CZ","30","mobile","0","11","1011","92","27","14.74","6.11","0"
"3108","HU","47","mobile","1","12","1012","84","23","15.11","6.61","0"
"1534","SK","66","desktop","0","11","1013","92","18","12.87","7.06","0"
"3016","HU","24","mobile","0","10","1013","101","16","14.64","6.63","0"
"3167","PL","67","mobile","0","18","1014","56","25","11.68","5.96","0"
"2093","CZ","64","mobile","0","11","1014","92","29","11.3","5.97","0"
"2570","CZ","57","mobile","1","10","1015","102","19","11.98","5.89","0"
"3412","UA","41","desktop","1","13","1015","78","24","11.52","5.96","0"
"3806","CZ","31","mobile","0","14","1015","73","20","12.86","6.7","0"
"2264","SK","58","mobile","0","14","1015","73","26","13.13","5.38","0"
"4665","UA","35","mobile","1","10","1015","102","21","10.41","5.1","0"
"2832","UA","59","mobile","0","13","1016","78","14","12.51","6.29","0"
"3483","SK","38","mobile","0","11","1016","92","30","13.44","6.47","0"
"4324","UA","55","desktop","0","13","1016","78","28","15.04","6.21","0"
"618","SK","43","desktop","0","12","1016","85","28","13.09","5.39","0"
"2007","SK","39","mobile","1","10","1016","102","24","13.1","6.33","0"
"4124","UA","29","mobile","1","11","1017","92","34","13.44","6.06","0"
"3263","UA","42","mobile","0","13","1017","78","27","14.54","5.96","0"
"3857","UA","41","mobile","0","11","1017","92","23","13.79","6.04","0"
"2378","CZ","61","mobile","0","14","1017","73","31","14.42","5.77","0"
"4675","HU","43","mobile","0","12","1018","85","30","13.82","6.07","0"
"1980","CZ","19","mobile","0","13","1018","78","27","10.11","6.15","0"
"4239","UA","69","tablet","1","11","1018","93","27","11.91","6.52","0"
"1588","UA","31","desktop","0","12","1020","85","28","12.58","6.57","0"
"742","SK","40","mobile","0","15","1020","68","18","13.88","5.67","0"
"1715","UA","31","mobile","1","10","1020","102","30","16.31","5.97","0"
"1751","PL","30","desktop","0","16","1020","64","21","16.14","6.86","0"
"4723","CZ","50","mobile","0","11","1020","93","24","11.99","6.13","0"
"2137","UA","39","mobile","1","15","1020","68","19","12.49","6.26","1"
"4944","UA","56","mobile","1","12","1020","85","21","11.9","5.19","0"
"977","UA","19","mobile","1","13","1021","79","16","15.66","5.88","0"
"4938","PL","46","tablet","0","11","1021","93","26","17.61","5.92","0"
"3505","CZ","48","mobile","1","13","1021","79","25","12.66","6.0","0"
"3131","CZ","18","mobile","0","10","1021","102","25","7.76","5.44","1"
"195","CZ","27","desktop","0","9","1022","114","26","15.66","5.77","1"
"4897","UA","66","mobile","1","12","1022","85","29","12.72","6.24","0"
"132","HU","40","mobile","0","12","1023","85","33","12.11","6.24","0"
"1551","UA","23","mobile","0","9","1023","114","30","11.95","6.03","0"
"513","UA","53","desktop","0","14","1024","73","29","16.79","5.93","0"
"3324","SK","61","mobile","1","9","1024","114","23","14.93","6.74","0"
"3679","PL","54","mobile","0","12","1025","85","20","11.59","5.95","1"
"377","CZ","64","mobile","0","13","1026","79","30","9.02","5.5","0"
"4680","UA","68","desktop","1","9","1026","114","32","15.75","6.59","0"
"1243","UA","35","mobile","0","10","1026","103","17","13.89","6.47","0"
"1139","UA","35","mobile","0","8","1027","128","16","11.31","6.44","1"
"1498","CZ","57","desktop","1","12","1027","86","31","16.14","5.84","0"
"3839","SK","66","mobile","0","12","1028","86","24","16.62","5.46","0"
"1027","UA","34","mobile","0","10","1028","103","28","13.77","5.5","1"
"3441","UA","36","mobile","0","12","1028","86","28","14.17","5.82","0"
"412","SK","50","desktop","0","12","1028","86","23","16.26","5.48","0"
"4401","UA","18","tablet","0","13","1029","79","27","12.09","6.11","0"
"592","CZ","50","desktop","0","11","1029","94","36","13.46","5.97","0"
"3928","UA","68","mobile","0","12","1031","86","24","10.28","6.13","0"
"786","UA","20","mobile","0","13","1031","79","23","9.72","5.39","0"
"2470","SK","25","desktop","0","11","1032","94","18","11.77","5.67","0"
"1824","CZ","53","desktop","0","14","1032","74","30","11.19","5.37","0"
"1024","CZ","70","mobile","1","16","1032","65","20","13.87","6.1","0"
"4425","CZ","67","mobile","0","14","1032","74","10","12.75","6.9","0"
"1699","UA","40","mobile","0","12","1033","86","25","13.2","6.88","0"
"1494","PL","42","mobile","0","9","1034","115","28","14.16","5.57","1"
"2749","HU","65","desktop","0","13","1034","80","16","11.79","6.56","0"
"2095","UA","28","mobile","1","10","1034","103","24","12.71","6.46","0"
"4345","UA","30","mobile","0","14","1035","74","18","11.54","6.22","0"
"1451","SK","40","mobile","0","12","1035","86","24","10.56","5.13","0"
"341","PL","51","desktop","1","13","1035","80","26","12.03","5.42","0"
"630","CZ","18","mobile","0","13","1035","80","32","12.71","6.41","0"
"4761","UA","31","desktop","1","10","1035","104","32","10.94","6.0","0"
"1049","PL","20","mobile","0","13","1036","80","31","12.98","6.23","0"
"4824","UA","20","tablet","0","11","1037","94","32","13.1","5.91","0"
"2745","PL","48","desktop","1","13","1039","80","23","10.79","5.04","0"
"1703","SK","51","mobile","0","11","1039","94","26","15.47","6.42","0"
"936","UA","58","desktop","0","14","1039","74","28","12.14","5.46","0"
"1204","HU","37","mobile","0","14","1039","74","35","9.97","6.03","0"
"1","UA","57","desktop","0","13","1040","80","18","18.26","6.06","0"
